location,target_end_date,horizon,wis,model_id,target,reference_date
montgomery,2026-04-11,3,0.20778438014733636,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
nenc,2026-04-11,3,0.07232555572818411,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
new-bedford,2026-04-11,3,0.9483224384008943,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
north-carolina,2026-04-11,3,0.321964206946304,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
ogden,2026-04-11,3,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
oregon,2026-04-11,3,0.11892438063978328,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
pittsfield,2026-04-11,3,1.1550872556357297,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
portland,2026-04-11,3,0.4614481824338518,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
portland-or,2026-04-11,3,0.13376582100362838,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
provo,2026-04-11,3,0.06352776337878707,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
roanoke,2026-04-11,3,0.2870555267575742,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
rochester,2026-04-11,3,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
rock-hill,2026-04-11,3,0.08156356427975492,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
rtp-area,2026-04-11,3,0.05791650083088667,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
salem,2026-04-11,3,0.14530375816389296,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
salt-lake-city,2026-04-11,3,0.08156356427975492,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
san-antonio,2026-04-11,3,0.11174506906884475,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
savannah,2026-04-11,3,0.06934312838683065,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
senc,2026-04-11,3,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
south-augusta,2026-04-11,3,0.03763573553250893,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
south-carolina,2026-04-11,3,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
springfield,2026-04-11,3,1.2830523965126757,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
st-cloud,2026-04-11,3,0.24406156913350474,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
st-paul,2026-04-11,3,0.321964206946304,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
texas,2026-04-11,3,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
triad-area,2026-04-11,3,0.15318239763154817,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
utah,2026-04-11,3,0.09453489189183562,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
virginia,2026-04-11,3,0.1735066294854315,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
weld,2026-04-11,3,0.29196645725010284,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
wnc,2026-04-11,3,0.12257515296112453,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
worcester,2026-04-11,3,0.5777172895233837,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
athens,2026-04-11,2,0.12626598376785989,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
austin,2026-04-11,2,0.09453489189183562,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
baltimore,2026-04-11,2,0.1571763735713363,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
bangor,2026-04-11,2,0.1571763735713363,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
beaumont,2026-04-11,2,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
boston,2026-04-11,2,0.38989177830392635,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
boulder,2026-04-11,2,0.40609845617159057,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
charleston,2026-04-11,2,0.08473759920935509,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
cherokee,2026-04-11,2,0.24406156913350474,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
clt-area,2026-04-11,2,0.6941832054772346,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
colorado,2026-04-11,2,0.35283593402328045,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
colorado-springs,2026-04-11,2,0.4335241341330515,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
columbia,2026-04-11,2,0.05791650083088667,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
columbus,2026-04-11,2,0.07232555572818411,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
dallas,2026-04-11,2,0.04989540754966193,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
denver,2026-04-11,2,0.37919417096623986,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
deschutes,2026-04-11,2,0.18187859149031238,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
duluth,2026-04-11,2,0.42249280411581186,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
el-paso,2026-04-11,2,1.1270276960076477,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
eugene,2026-04-11,2,0.052515300252039376,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
fay-area,2026-04-11,2,0.9415850840357108,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
florence,2026-04-11,2,0.06641029560992306,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
floyd,2026-04-11,2,0.22116349891129594,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
frederick,2026-04-11,2,0.5539119754433645,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
georgia,2026-04-11,2,0.11174506906884475,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
greenville,2026-04-11,2,0.17767570917463826,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
hall,2026-04-11,2,0.20338663569600623,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
harford,2026-04-11,2,0.022985830615673886,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
henry,2026-04-11,2,0.033139922068474215,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
horry,2026-04-11,2,0.20778438014733636,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
houston,2026-04-11,2,0.10128966514181498,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
indiana,2026-04-11,2,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
indianapolis,2026-04-11,2,0.03763573553250893,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
la-grange,2026-04-11,2,0.05791650083088667,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
larimer,2026-04-11,2,0.16527147106501783,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
lynn,2026-04-11,2,0.5957410984766681,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
macon,2026-04-11,2,0.039972862786939845,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
maine,2026-04-11,2,0.4446351867158055,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
marietta,2026-04-11,2,0.07843644356751694,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
maryland,2026-04-11,2,0.22116349891129594,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
massachusetts,2026-04-11,2,0.5837092681258449,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
medford,2026-04-11,2,0.00468982019567514,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
mesa,2026-04-11,2,0.06352776337878707,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
minneapolis,2026-04-11,2,0.35283593402328045,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
minnesota,2026-04-11,2,0.33729401719851027,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
montgomery,2026-04-11,2,0.20778438014733636,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
nenc,2026-04-11,2,0.07232555572818411,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
new-bedford,2026-04-11,2,0.9483224384008943,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
north-carolina,2026-04-11,2,0.321964206946304,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
ogden,2026-04-11,2,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
oregon,2026-04-11,2,0.11892438063978328,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
pittsfield,2026-04-11,2,1.1550872556357297,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
portland,2026-04-11,2,0.4614481824338518,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
portland-or,2026-04-11,2,0.13376582100362838,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
provo,2026-04-11,2,0.06352776337878707,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
roanoke,2026-04-11,2,0.2870555267575742,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
rochester,2026-04-11,2,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
rock-hill,2026-04-11,2,0.08156356427975492,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
rtp-area,2026-04-11,2,0.05791650083088667,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
salem,2026-04-11,2,0.14530375816389296,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
salt-lake-city,2026-04-11,2,0.08156356427975492,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
san-antonio,2026-04-11,2,0.11174506906884475,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
savannah,2026-04-11,2,0.06934312838683065,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
senc,2026-04-11,2,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
south-augusta,2026-04-11,2,0.03763573553250893,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
south-carolina,2026-04-11,2,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
springfield,2026-04-11,2,1.2830523965126757,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
st-cloud,2026-04-11,2,0.24406156913350474,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
st-paul,2026-04-11,2,0.321964206946304,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
texas,2026-04-11,2,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
triad-area,2026-04-11,2,0.15318239763154817,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
utah,2026-04-11,2,0.09453489189183562,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
virginia,2026-04-11,2,0.1735066294854315,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
weld,2026-04-11,2,0.29196645725010284,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
wnc,2026-04-11,2,0.12257515296112453,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
worcester,2026-04-11,2,0.5777172895233837,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-04
athens,2026-04-11,1,0.12626598376785989,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
austin,2026-04-11,1,0.09453489189183562,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
baltimore,2026-04-11,1,0.1571763735713363,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
bangor,2026-04-11,1,0.1571763735713363,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
beaumont,2026-04-11,1,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
boston,2026-04-11,1,0.38989177830392635,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
boulder,2026-04-11,1,0.40609845617159057,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
charleston,2026-04-11,1,0.08473759920935509,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
cherokee,2026-04-11,1,0.24406156913350474,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
clt-area,2026-04-11,1,0.6941832054772346,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
colorado,2026-04-11,1,0.35283593402328045,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
colorado-springs,2026-04-11,1,0.4335241341330515,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
columbia,2026-04-11,1,0.05791650083088667,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
columbus,2026-04-11,1,0.07232555572818411,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
dallas,2026-04-11,1,0.04989540754966193,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
denver,2026-04-11,1,0.37919417096623986,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
deschutes,2026-04-11,1,0.18187859149031238,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
duluth,2026-04-11,1,0.42249280411581186,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
el-paso,2026-04-11,1,1.1270276960076477,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
eugene,2026-04-11,1,0.052515300252039376,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
fay-area,2026-04-11,1,0.9415850840357108,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
florence,2026-04-11,1,0.06641029560992306,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
floyd,2026-04-11,1,0.22116349891129594,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
frederick,2026-04-11,1,0.5539119754433645,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
georgia,2026-04-11,1,0.11174506906884475,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
greenville,2026-04-11,1,0.17767570917463826,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
hall,2026-04-11,1,0.20338663569600623,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
harford,2026-04-11,1,0.022985830615673886,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
henry,2026-04-11,1,0.033139922068474215,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
horry,2026-04-11,1,0.20778438014733636,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
houston,2026-04-11,1,0.10128966514181498,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
indiana,2026-04-11,1,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
indianapolis,2026-04-11,1,0.03763573553250893,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
la-grange,2026-04-11,1,0.05791650083088667,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
larimer,2026-04-11,1,0.16527147106501783,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
lynn,2026-04-11,1,0.5957410984766681,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
macon,2026-04-11,1,0.039972862786939845,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
maine,2026-04-11,1,0.4446351867158055,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
marietta,2026-04-11,1,0.07843644356751694,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
maryland,2026-04-11,1,0.22116349891129594,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
massachusetts,2026-04-11,1,0.5837092681258449,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
medford,2026-04-11,1,0.00468982019567514,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
mesa,2026-04-11,1,0.06352776337878707,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
minneapolis,2026-04-11,1,0.35283593402328045,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
minnesota,2026-04-11,1,0.33729401719851027,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
montgomery,2026-04-11,1,0.20778438014733636,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
nenc,2026-04-11,1,0.07232555572818411,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
new-bedford,2026-04-11,1,0.9483224384008943,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
north-carolina,2026-04-11,1,0.321964206946304,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
ogden,2026-04-11,1,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
oregon,2026-04-11,1,0.11892438063978328,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
pittsfield,2026-04-11,1,1.1550872556357297,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
portland,2026-04-11,1,0.4614481824338518,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
portland-or,2026-04-11,1,0.13376582100362838,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
provo,2026-04-11,1,0.06352776337878707,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
roanoke,2026-04-11,1,0.2870555267575742,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
rochester,2026-04-11,1,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
rock-hill,2026-04-11,1,0.08156356427975492,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
rtp-area,2026-04-11,1,0.05791650083088667,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
salem,2026-04-11,1,0.14530375816389296,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
salt-lake-city,2026-04-11,1,0.08156356427975492,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
san-antonio,2026-04-11,1,0.11174506906884475,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
savannah,2026-04-11,1,0.06934312838683065,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
senc,2026-04-11,1,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
south-augusta,2026-04-11,1,0.03763573553250893,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
south-carolina,2026-04-11,1,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
springfield,2026-04-11,1,1.2830523965126757,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
st-cloud,2026-04-11,1,0.24406156913350474,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
st-paul,2026-04-11,1,0.321964206946304,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
texas,2026-04-11,1,0.13757385075570727,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
triad-area,2026-04-11,1,0.15318239763154817,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
utah,2026-04-11,1,0.09453489189183562,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
virginia,2026-04-11,1,0.1735066294854315,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
weld,2026-04-11,1,0.29196645725010284,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
wnc,2026-04-11,1,0.12257515296112453,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
worcester,2026-04-11,1,0.5777172895233837,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-04-11
athens,2026-04-18,4,0.1082175835744622,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
austin,2026-04-18,4,0.03763573553250893,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
baltimore,2026-04-18,4,0.07843644356751694,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
bangor,2026-04-18,4,0.27247999708320586,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
beaumont,2026-04-18,4,0.12999637075426446,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
boston,2026-04-18,4,0.20778438014733636,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
boulder,2026-04-18,4,0.253423170928449,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
charleston,2026-04-18,4,0.052515300252039376,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
cherokee,2026-04-18,4,0.19038421206457734,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
clt-area,2026-04-18,4,0.5598386500557285,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
colorado,2026-04-18,4,0.23942351227489012,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
colorado-springs,2026-04-18,4,0.2821706274243445,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
columbia,2026-04-18,4,0.033139922068474215,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
columbus,2026-04-18,4,0.11531417873855432,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
dallas,2026-04-18,4,0.039972862786939845,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
denver,2026-04-18,4,0.23942351227489012,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
deschutes,2026-04-18,4,0.033139922068474215,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
duluth,2026-04-18,4,0.21221333509788098,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
el-paso,2026-04-18,4,1.0162684121108105,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
eugene,2026-04-18,4,0.006671314692996824,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
fay-area,2026-04-18,4,0.5013383809624815,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
florence,2026-04-18,4,0.008971737593595902,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
floyd,2026-04-18,4,0.10473226459565593,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
frederick,2026-04-18,4,0.11174506906884475,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
georgia,2026-04-18,4,0.052515300252039376,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
greenville,2026-04-18,4,0.052515300252039376,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
hall,2026-04-18,4,0.06641029560992306,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
harford,2026-04-18,4,0.05791650083088667,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
henry,2026-04-18,4,0.030983099529500093,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
horry,2026-04-18,4,0.060696252857399595,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
houston,2026-04-18,4,0.09789034917316702,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
indiana,2026-04-18,4,0.06641029560992306,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
indianapolis,2026-04-18,4,0.024888620383054505,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
la-grange,2026-04-18,4,0.010238057624841312,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
larimer,2026-04-18,4,0.14530375816389296,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
lynn,2026-04-18,4,0.29196645725010284,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
macon,2026-04-18,4,0.021149141254834802,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
maine,2026-04-18,4,0.23942351227489012,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
marietta,2026-04-18,4,0.021149141254834802,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
maryland,2026-04-18,4,0.09789034917316702,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
massachusetts,2026-04-18,4,0.29690315529355615,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
medford,2026-04-18,4,0.04236826340172051,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
mesa,2026-04-18,4,0,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
minneapolis,2026-04-18,4,0.2676748139603098,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
minnesota,2026-04-18,4,0.22116349891129594,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
montgomery,2026-04-18,4,0.08795791222397631,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
nenc,2026-04-18,4,0.01937964039135029,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
new-bedford,2026-04-18,4,0.5245312626461001,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
north-carolina,2026-04-18,4,0.21221333509788098,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
ogden,2026-04-18,4,0.00468982019567514,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
oregon,2026-04-18,4,0.08156356427975492,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
pittsfield,2026-04-18,4,0.18611488677356236,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
portland,2026-04-18,4,0.2821706274243445,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
portland-or,2026-04-18,4,0.1082175835744622,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
provo,2026-04-18,4,0.039972862786939845,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
roanoke,2026-04-18,4,0.13376582100362838,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
rochester,2026-04-18,4,0.01157999488172673,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
rock-hill,2026-04-18,4,0.06934312838683065,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
rtp-area,2026-04-18,4,0.04733038603717998,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
salem,2026-04-18,4,0.06352776337878707,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
salt-lake-city,2026-04-18,4,0.06934312838683065,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
san-antonio,2026-04-18,4,0.05518926015996645,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
savannah,2026-04-18,4,0.012996251190335262,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
senc,2026-04-18,4,0.09453489189183562,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
south-augusta,2026-04-18,4,0.07535688641209076,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
south-carolina,2026-04-18,4,0.05518926015996645,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
springfield,2026-04-18,4,0.7703805828188417,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
st-cloud,2026-04-18,4,0.2870555267575742,MOBS-EpyStrain_Flu,Flu ED visits pct,2026-03-28
