location,target_end_date,horizon,wis,overprediction,underprediction,dispersion,model_id,target,reference_date
oregon,2026-04-11,1,0.09765286536536529,0.03945779112445778,0,0.0581950742409075,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
pittsfield,2026-04-11,1,0.7287237876765655,0,0.6277777777777778,0.10094600989878774,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
portland,2026-04-11,1,0.06271208152597046,0,0.0022222222222222244,0.060489859303748235,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
portland-or,2026-04-11,1,0.13236408630853072,0.06555555555555556,0,0.06680853075297516,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
provo,2026-04-11,1,0.07273018991213435,0,0.006666666666666666,0.0660635232454677,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
roanoke,2026-04-11,1,0.20774340729618515,0.10444444444444446,0,0.10329896285174069,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
rochester,2026-04-11,1,0.2025192331220108,0.10665331998665331,0,0.09586591313535751,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
rock-hill,2026-04-11,1,0.13958912523634753,0.015555555555555552,0,0.12403356968079196,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
rtp-area,2026-04-11,1,0.08115933016349686,0.04111111111111111,0,0.040048219052385745,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
salem,2026-04-11,1,0.08314286786786783,0.00666666666666666,0,0.07647620120120117,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
salt-lake-city,2026-04-11,1,0.07168372400177955,0.005555555555555554,0,0.066128168446224,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
san-antonio,2026-04-11,1,0.098360175453231,0.008888888888888884,0,0.08947128656434214,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
savannah,2026-04-11,1,0.050089083527972394,0,0.012222222222222221,0.03786686130575017,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
senc,2026-04-11,1,0.17406001001000998,0.12646246246246243,0,0.04759754754754759,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
south-augusta,2026-04-11,1,0.34715450867534203,0.2888755422088755,0,0.05827896646646645,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
south-carolina,2026-04-11,1,0.12641009342676013,0.03945779112445778,0,0.08695230230230233,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
springfield,2026-04-11,1,0.17623358219330437,0,0.06999999999999994,0.10623358219330442,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
st-cloud,2026-04-11,1,0.28722118646424205,0.1677777777777778,0,0.11944340868646429,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
st-paul,2026-04-11,1,0.314553128128128,0.25665331998665336,0,0.057899808141474725,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
texas,2026-04-11,1,0.09818854827049273,0.01666666666666667,0,0.08152188160382606,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
triad-area,2026-04-11,1,0.07935540540540541,0.032222222222222215,0,0.04713318318318319,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
utah,2026-04-11,1,0.06621743549104657,0.0022222222222222244,0,0.06399521326882435,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
virginia,2026-04-11,1,0.26493070292514737,0.17612445779112443,0,0.08880624513402295,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
weld,2026-04-11,1,0.25140603520186855,0.14329329329329332,0,0.10811274190857526,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
wnc,2026-04-11,1,0.055657023690357105,0.01449949949949958,0,0.04115752419085752,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
worcester,2026-04-11,1,0.14497002975197418,0.05999999999999998,0,0.08497002975197421,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
athens,2026-04-18,4,0.39537216939161407,0.09111111111111111,0,0.3042610582805029,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
austin,2026-04-18,4,0.27092714381047744,0.07444444444444444,0,0.1964826993660329,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
baltimore,2026-04-18,4,0.31623708708708687,0.07888888888888888,0,0.237348198198198,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
bangor,2026-04-18,4,0.2717200937048158,0.04,0,0.2317200937048158,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
beaumont,2026-04-18,4,0.30317024663552417,0.03888888888888889,0,0.2642813577466353,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
boston,2026-04-18,4,0.28057996329662926,0.08809142475809087,0,0.19248853853853842,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
boulder,2026-04-18,4,0.9939021243465681,0.75141396952508,0,0.242488154821488,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
charleston,2026-04-18,4,0.357540718496274,0.13260371482593689,0,0.22493700367033714,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
cherokee,2026-04-18,4,0.41697504309865435,0.06444444444444446,0,0.3525305986542099,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
clt-area,2026-04-18,4,0.4150661272383487,0.23620509398287112,0,0.17886103325547756,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
colorado,2026-04-18,4,0.5956593190412622,0.41046746746746626,0,0.18519185157379603,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
colorado-springs,2026-04-18,4,0.5993198462351245,0.40581459237014894,0,0.1935052538649755,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
columbia,2026-04-18,4,0.33376616477588683,0.05555555555555555,0,0.2782106092203313,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
columbus,2026-04-18,4,0.30680003058614175,0.10422311200088975,0,0.20257691858525204,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
dallas,2026-04-18,4,0.32703139389389385,0.07777777777777778,0,0.24925361611611604,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
denver,2026-04-18,4,0.5780564314314309,0.3918132577021462,0,0.18624317372928478,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
deschutes,2026-04-18,4,0.7008299243688134,0.44639083527972445,0,0.2544390890890889,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
duluth,2026-04-18,4,0.7713821432543659,0.44823490156823553,0,0.32314724168613046,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
el-paso,2026-04-18,4,0.35966859915470983,0,0.05444444444444444,0.3052241547102655,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
eugene,2026-04-18,4,0.2597347653208769,0.08278945612278957,0,0.17694530919808735,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
fay-area,2026-04-18,4,0.5110814216994771,0.2916666666666667,0,0.2194147550328104,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
florence,2026-04-18,4,0.34264959125792455,0.05666666666666667,0,0.2859829245912579,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
floyd,2026-04-18,4,0.6047472277833386,0.24950561672783886,0,0.35524161105549973,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
frederick,2026-04-18,4,0.3848605563897234,0.09444444444444443,0,0.290416111945279,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
georgia,2026-04-18,4,0.2863292459125791,0.0951468134801469,0,0.1911824324324322,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
greenville,2026-04-18,4,0.5005505018907799,0.1635001668335,0,0.3370503350572799,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
hall,2026-04-18,4,0.2737034562340117,0.03888888888888889,0,0.23481456734512282,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
harford,2026-04-18,4,0.2606223376153931,0.03888888888888889,0,0.22173344872650422,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
henry,2026-04-18,4,0.2871312103770436,0.0611111111111111,0,0.22602009926593247,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
horry,2026-04-18,4,0.2688691691691693,0.042222222222222223,0,0.2266469469469471,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
houston,2026-04-18,4,0.19039183210988783,0.015555555555555557,0,0.17483627655433226,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
indiana,2026-04-18,4,0.6978236166722271,0.40564564564564454,0,0.2921779710265826,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
indianapolis,2026-04-18,4,0.580273921143365,0.3107718829941049,0,0.2695020381492601,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
la-grange,2026-04-18,4,0.3830379713046381,0.09666666666666666,0,0.28637130463797145,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
larimer,2026-04-18,4,0.49922999249249206,0.29812701590479335,0,0.2011029765876987,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
lynn,2026-04-18,4,0.2437281601045488,0.017777777777777767,0,0.22595038232677103,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
macon,2026-04-18,4,0.27638224752530305,0.09117617617617624,0,0.1852060713491269,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
maine,2026-04-18,4,0.2447380964297635,0.04555555555555556,0,0.19918254087420795,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
marietta,2026-04-18,4,0.2654843774329886,0.05000000000000001,0,0.21548437743298854,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
maryland,2026-04-18,4,0.30413163441219015,0.07222222222222222,0,0.23190941218996797,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
massachusetts,2026-04-18,4,0.2786139250361475,0.05777777777777778,0,0.22083614725836972,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
medford,2026-04-18,4,0.2044459904348791,0.015555555555555557,0,0.18889043487932355,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
mesa,2026-04-18,4,0.48024055305305247,0.22659993326660002,0,0.25364061978645247,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
minneapolis,2026-04-18,4,0.5502767753864981,0.3053414525636755,0,0.24493532282282265,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
minnesota,2026-04-18,4,0.5802577716605496,0.29978867756645555,0,0.28046909409409393,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
montgomery,2026-04-18,4,0.2760469566789008,0.05000000000000001,0,0.22604695667890073,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
nenc,2026-04-18,4,0.4037057279501722,0.24222222222222223,0,0.16148350572794995,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
new-bedford,2026-04-18,4,0.3517686505950397,0.07111111111111112,0,0.2806575394839286,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
north-carolina,2026-04-18,4,0.3616617186631078,0.20192192192192218,0,0.15973979674118563,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
nyc,2026-04-18,4,0.3930529112445782,0.20121287954621325,0,0.19184003169836494,epiENGAGE-baseline,ILI ED visits pct,2026-03-28
ogden,2026-04-18,4,0.3520864503392282,0.14360082304526756,0,0.2084856272939606,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
oregon,2026-04-18,4,0.3820512248359471,0.18434156378600822,0,0.19770966104993898,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
pittsfield,2026-04-18,4,0.23500314620175755,0,0.012222222222222221,0.22278092397953536,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
portland,2026-04-18,4,0.23157692970748542,0.049999999999999996,0,0.18157692970748543,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
portland-or,2026-04-18,4,0.4173810741296861,0.21494327660994444,0,0.20243779751974164,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
provo,2026-04-18,4,0.22283812145478935,0.02555555555555556,0,0.19728256589923376,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
roanoke,2026-04-18,4,0.6778011011011017,0.3657040373707045,0,0.3120970637303972,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
rochester,2026-04-18,4,0.6516899232565903,0.37103436770103443,0,0.28065555555555577,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
rock-hill,2026-04-18,4,0.41034693443443465,0.04777777777777778,0,0.3625691566566569,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
rtp-area,2026-04-18,4,0.29236043821599345,0.14777777777777779,0,0.1445826604382157,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
salem,2026-04-18,4,0.6124045058947835,0.3471382493604711,0,0.26526625653431246,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
salt-lake-city,2026-04-18,4,0.2374896173951727,0.04555555555555555,0,0.19193406183961711,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
san-antonio,2026-04-18,4,0.33732619703036404,0.0788888888888889,0,0.2584373081414751,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
savannah,2026-04-18,4,0.1397204635190748,0.030000000000000002,0,0.10972046351907482,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
senc,2026-04-18,4,0.2985478812145475,0.1499677455233011,0,0.14858013569124645,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
south-augusta,2026-04-18,4,0.2847757465799129,0.130968746524302,0,0.1538070000556109,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
south-carolina,2026-04-18,4,0.3505762276165054,0.08333333333333334,0,0.2672428942831721,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
springfield,2026-04-18,4,0.3096162106550995,0.006666666666666672,0,0.30294954398843277,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
st-cloud,2026-04-18,4,0.44773031086642223,0.09555555555555556,0,0.35217475531086667,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
st-paul,2026-04-18,4,0.45161186881325815,0.2447330663997333,0,0.20687880241352477,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
texas,2026-04-18,4,0.30482931820709586,0.06222222222222223,0,0.2426070959848736,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
triad-area,2026-04-18,4,0.277987010621733,0.11312479145812489,0,0.16486221916360808,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
utah,2026-04-18,4,0.25165624096318534,0.05888888888888889,0,0.1927673520742965,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
virginia,2026-04-18,4,0.4731504893782672,0.21239294850405954,0,0.26075754087420766,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
weld,2026-04-18,4,0.7082766307974641,0.40140195751306895,0,0.3068746732843952,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
wnc,2026-04-18,4,0.3329129393282173,0.19,0,0.14291293932821722,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
worcester,2026-04-18,4,0.31211764403292214,0.07111111111111111,0,0.24100653292181104,epiENGAGE-baseline,Flu ED visits pct,2026-03-28
athens,2026-04-18,3,0.3168473848848847,0.06888888888888887,0,0.24795849599599576,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
austin,2026-04-18,3,0.20343796713380058,0.04333333333333333,0,0.16010463380046722,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
baltimore,2026-04-18,3,0.33092819903236553,0.1289289289289289,0,0.20199927010343663,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
bangor,2026-04-18,3,0.39986256673339904,0.18889222555889107,0,0.21097034117450794,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
beaumont,2026-04-18,3,0.26713500166833526,0.044444444444444446,0,0.22269055722389078,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
boston,2026-04-18,3,0.3593249791458132,0.1962212212212222,0,0.16310375792459098,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
boulder,2026-04-18,3,0.39839011511511485,0.19248248248248226,0,0.2059076326326326,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
charleston,2026-04-18,3,0.21869093259926575,0.05000000000000001,0,0.16869093259926574,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
cherokee,2026-04-18,3,0.4455970804137471,0.15447781114447776,0,0.2911192692692694,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
clt-area,2026-04-18,3,0.3457963421755092,0.20436825714603557,0,0.14142808502947368,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
colorado,2026-04-18,3,0.39102220970971024,0.23670170170170224,0,0.15432050800800803,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
colorado-springs,2026-04-18,3,0.5182418752085405,0.3644017350684,0,0.15384014014014044,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
columbia,2026-04-18,3,0.3166255755755753,0.06666666666666667,0,0.24995890890890862,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
columbus,2026-04-18,3,0.32323367117117113,0.15,0,0.17323367117117114,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
dallas,2026-04-18,3,0.24012652652652683,0.04444444444444444,0,0.19568208208208238,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
denver,2026-04-18,3,0.3981219594594594,0.24657991324658005,0,0.15154204621287937,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
deschutes,2026-04-18,3,0.3469304054054052,0.1513863863863864,0,0.19554401901901886,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
duluth,2026-04-18,3,0.7011607190523858,0.44109776443109777,0,0.2600629546212878,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
el-paso,2026-04-18,3,0.2948441983650325,0,0.0629079079079089,0.23193629045712363,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
eugene,2026-04-18,3,0.19339821071071062,0.049999999999999996,0,0.14339821071071063,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
fay-area,2026-04-18,3,0.35230988071404723,0.17666666666666664,0,0.1756432140473806,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
florence,2026-04-18,3,0.24700976810143457,0.026666666666666665,0,0.22034310143476793,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
floyd,2026-04-18,3,0.34265558892225545,0.06555555555555556,0,0.27710003336669986,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
frederick,2026-04-18,3,0.9775482315648988,0.6962075408742082,0,0.28134069069069034,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
georgia,2026-04-18,3,0.22666827243910584,0.07431598264931599,0,0.15235228978978985,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
greenville,2026-04-18,3,0.3293343385051717,0.07222222222222223,0,0.2571121162829495,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
hall,2026-04-18,3,0.37943655321988645,0.16754254254254247,0,0.211894010677344,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
harford,2026-04-18,3,0.24113663663663662,0.044444444444444446,0,0.19669219219219217,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
henry,2026-04-18,3,0.22589891558224873,0.048888888888888885,0,0.17701002669335983,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
horry,2026-04-18,3,0.34786232482482465,0.14276609943276622,0,0.20509622539205846,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
houston,2026-04-18,3,0.1736468927260591,0.022222222222222216,0,0.1514246705038369,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
indiana,2026-04-18,3,0.47679213380046687,0.2439272605939271,0,0.2328648732065398,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
indianapolis,2026-04-18,3,0.387993893893894,0.17222222222222222,0,0.21577167167167172,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
la-grange,2026-04-18,3,0.2641533575241906,0.05333333333333333,0,0.21082002419085727,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
larimer,2026-04-18,3,0.371068797964632,0.20889723056389778,0,0.16217156740073413,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
lynn,2026-04-18,3,0.2283602268935604,0.04222222222222224,0,0.18613800467133812,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
macon,2026-04-18,3,0.16672687687687684,0.031111111111111114,0,0.13561576576576573,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
maine,2026-04-18,3,0.25140071738405123,0.08625125125125135,0,0.16514946613279988,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
marietta,2026-04-18,3,0.23554705538872195,0.05111111111111112,0,0.18443594427761084,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
maryland,2026-04-18,3,0.3875666124457789,0.17788955622288954,0,0.2096770562228894,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
massachusetts,2026-04-18,3,0.3606409242575903,0.17430764097430665,0,0.18633328328328363,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
medford,2026-04-18,3,0.1506860318651985,0,0.016666666666666666,0.13401936519853186,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
mesa,2026-04-18,3,0.17145457540874195,0.022222222222222223,0,0.14923235318651973,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
minneapolis,2026-04-18,3,0.48414257173840436,0.2760360360360356,0,0.20810653570236884,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
minnesota,2026-04-18,3,0.4614286036036039,0.2409776443109778,0,0.22045095929262606,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
montgomery,2026-04-18,3,0.38201244160827463,0.1679713046379711,0,0.21404113697030352,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
nenc,2026-04-18,3,0.3024506450895339,0.17174841508174843,0,0.13070223000778544,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
new-bedford,2026-04-18,3,0.44754187937937917,0.2007273940607267,0,0.24681448531865247,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
north-carolina,2026-04-18,3,0.3054404946613278,0.18034034034034,0,0.12510015432098778,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
nyc,2026-04-18,3,0.5220837212212222,0.36424557891224657,0,0.15783814230897555,epiENGAGE-baseline,ILI ED visits pct,2026-04-04
ogden,2026-04-18,3,0.24397610527193883,0.09628795462128799,0,0.14768815065065086,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
oregon,2026-04-18,3,0.2846259467801133,0.12986820153486825,0,0.1547577452452451,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
pittsfield,2026-04-18,3,0.21112240990991,0,0.035555555555555556,0.17556685435435446,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
portland,2026-04-18,3,0.20959090757424137,0.06227894561227999,0,0.1473119619619614,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
portland-or,2026-04-18,3,0.30928318318318326,0.14884050717384045,0,0.1604426760093428,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
provo,2026-04-18,3,0.17548487237237248,0.010000000000000002,0,0.16548487237237244,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
roanoke,2026-04-18,3,0.49602014097430724,0.24925592258925555,0,0.24676421838505172,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
rochester,2026-04-18,3,0.4668031197864533,0.2421788455121789,0,0.22462427427427434,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
rock-hill,2026-04-18,3,0.4129562479145814,0.08888888888888889,0,0.32406735902569245,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
rtp-area,2026-04-18,3,0.27849555666777875,0.15666666666666662,0,0.12182889000111212,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
salem,2026-04-18,3,0.4080425050050052,0.20543043043043044,0,0.20261207457457478,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
salt-lake-city,2026-04-18,3,0.1700862779446115,0.02,0,0.1500862779446115,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
san-antonio,2026-04-18,3,0.2749162537537539,0.06222222222222223,0,0.2126940315315316,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
savannah,2026-04-18,3,0.20150895478812147,0.10245245245245244,0,0.09905650233566905,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
senc,2026-04-18,3,0.3123718023579134,0.18944444444444444,0,0.1229273579134689,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
south-augusta,2026-04-18,3,0.2616571112779446,0.13171004337671022,0,0.1299470679012344,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
south-carolina,2026-04-18,3,0.2917421129462794,0.08424758091424756,0,0.20749453203203186,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
springfield,2026-04-18,3,0.40318005505505505,0.13588254921588225,0,0.2672975058391728,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
st-cloud,2026-04-18,3,0.4121000959292624,0.11618451785118444,0,0.29591557807807795,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
st-paul,2026-04-18,3,0.313848177344011,0.14914414414414445,0,0.16470403319986648,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
texas,2026-04-18,3,0.22811334250917575,0.042222222222222223,0,0.18589112028695348,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
triad-area,2026-04-18,3,0.2565130992103214,0.12111111111111111,0,0.1354019880992103,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
utah,2026-04-18,3,0.19154916583249906,0.03777777777777778,0,0.1537713880547213,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
virginia,2026-04-18,3,0.41973645729062403,0.20388555221888555,0,0.21585090507173849,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
weld,2026-04-18,3,0.4569588463463466,0.21145979312645977,0,0.24549905321988685,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
wnc,2026-04-18,3,0.26238961044377684,0.1535552218885553,0,0.10883438855522157,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
worcester,2026-04-18,3,0.4421822072072078,0.23944611277944666,0,0.2027360944277611,epiENGAGE-baseline,Flu ED visits pct,2026-04-04
athens,2026-04-18,2,0.21823080580580612,0.04111111111111111,0,0.17711969469469502,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
austin,2026-04-18,2,0.1499135941497051,0.03333333333333333,0,0.11658026081637177,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
baltimore,2026-04-18,2,0.31392724530085625,0.16776498720943156,0,0.14616225809142472,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
bangor,2026-04-18,2,0.2850657296185084,0.13179679679679776,0,0.1532689328217106,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
beaumont,2026-04-18,2,0.16427403931709486,0,0.021111111111111112,0.14316292820598375,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
boston,2026-04-18,2,0.2955715062284516,0.1707746635524422,0,0.12479684267600938,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
boulder,2026-04-18,2,0.1722470651206759,0.02999999999999999,0,0.1422470651206759,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
charleston,2026-04-18,2,0.20747585919252584,0.07010399288177067,0,0.13737186631075515,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
cherokee,2026-04-18,2,0.3283428066955842,0.12173061950839731,0,0.20661218718718688,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
clt-area,2026-04-18,2,0.2975269352686023,0.20258858858858886,0,0.09493834668001346,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
colorado,2026-04-18,2,0.24113384217550873,0.12887164942720444,0,0.11226219274830423,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
colorado-springs,2026-04-18,2,0.22349944388833354,0.11471916360805334,0,0.10878028028028021,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
columbia,2026-04-18,2,0.22100428623067522,0.04777777777777777,0,0.17322650845289747,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
columbus,2026-04-18,2,0.14866900789678558,0.027777777777777776,0,0.12089123011900778,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
dallas,2026-04-18,2,0.15437590368145918,0.018888888888888886,0,0.1354870147925703,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
denver,2026-04-18,2,0.3066598237126007,0.19482315648982226,0,0.11183666722277846,epiENGAGE-baseline,Flu ED visits pct,2026-04-11
