location,target_end_date,horizon,wis,model_id,target
frederick,2025-12-06,1,0.05259866780410169,epiforecasts-dyngam,Flu ED visits pct
harford,2025-12-06,1,0.058122807280087084,epiforecasts-dyngam,Flu ED visits pct
montgomery,2025-12-06,1,0.0451561321864431,epiforecasts-dyngam,Flu ED visits pct
bangor,2025-12-06,1,0.33679337461455994,epiforecasts-dyngam,Flu ED visits pct
portland,2025-12-06,1,0.04221297084159051,epiforecasts-dyngam,Flu ED visits pct
duluth,2025-12-06,1,0.05000736488774448,epiforecasts-dyngam,Flu ED visits pct
minneapolis,2025-12-06,1,0.13753392213751134,epiforecasts-dyngam,Flu ED visits pct
rochester,2025-12-06,1,0.43823635131366917,epiforecasts-dyngam,Flu ED visits pct
st-cloud,2025-12-06,1,0.14411971207987545,epiforecasts-dyngam,Flu ED visits pct
st-paul,2025-12-06,1,0.09439216219259643,epiforecasts-dyngam,Flu ED visits pct
charleston,2025-12-06,1,0.045408634924041194,epiforecasts-dyngam,Flu ED visits pct
columbia,2025-12-06,1,0.048936268070105676,epiforecasts-dyngam,Flu ED visits pct
florence,2025-12-06,1,0.07613366966570075,epiforecasts-dyngam,Flu ED visits pct
greenville,2025-12-06,1,0.11264230635486376,epiforecasts-dyngam,Flu ED visits pct
horry,2025-12-06,1,0.048600067204699476,epiforecasts-dyngam,Flu ED visits pct
rock-hill,2025-12-06,1,0.17311604665123684,epiforecasts-dyngam,Flu ED visits pct
austin,2025-12-06,1,0.4307020074308961,epiforecasts-dyngam,Flu ED visits pct
beaumont,2025-12-06,1,0.150999979532242,epiforecasts-dyngam,Flu ED visits pct
dallas,2025-12-06,1,0.4857617846139234,epiforecasts-dyngam,Flu ED visits pct
el-paso,2025-12-06,1,0.05296625567876049,epiforecasts-dyngam,Flu ED visits pct
houston,2025-12-06,1,0.056298234347417465,epiforecasts-dyngam,Flu ED visits pct
san-antonio,2025-12-06,1,0.2365459929899386,epiforecasts-dyngam,Flu ED visits pct
ogden,2025-12-06,1,0.2227864037411609,epiforecasts-dyngam,Flu ED visits pct
provo,2025-12-06,1,0.042238345683950754,epiforecasts-dyngam,Flu ED visits pct
salt-lake-city,2025-12-06,1,0.03513976041158951,epiforecasts-dyngam,Flu ED visits pct
roanoke,2025-12-06,1,0.15283468373570458,epiforecasts-dyngam,Flu ED visits pct
boulder,2025-12-13,4,0.34616543161720026,epiforecasts-dyngam,Flu ED visits pct
colorado-springs,2025-12-13,4,0.061330841466733926,epiforecasts-dyngam,Flu ED visits pct
denver,2025-12-13,4,0.21255366623824207,epiforecasts-dyngam,Flu ED visits pct
larimer,2025-12-13,4,0.1324898515882298,epiforecasts-dyngam,Flu ED visits pct
mesa,2025-12-13,4,0.0802085122217781,epiforecasts-dyngam,Flu ED visits pct
weld,2025-12-13,4,0.3684815599397475,epiforecasts-dyngam,Flu ED visits pct
athens,2025-12-13,4,0.6853966278827178,epiforecasts-dyngam,Flu ED visits pct
cherokee,2025-12-13,4,0.4705826018213383,epiforecasts-dyngam,Flu ED visits pct
columbus,2025-12-13,4,0.0711273538549408,epiforecasts-dyngam,Flu ED visits pct
floyd,2025-12-13,4,0.5980472417636234,epiforecasts-dyngam,Flu ED visits pct
hall,2025-12-13,4,0.20899794252036724,epiforecasts-dyngam,Flu ED visits pct
henry,2025-12-13,4,0.6455809422293625,epiforecasts-dyngam,Flu ED visits pct
la-grange,2025-12-13,4,0.48884794979863144,epiforecasts-dyngam,Flu ED visits pct
macon,2025-12-13,4,0.30531464741549275,epiforecasts-dyngam,Flu ED visits pct
marietta,2025-12-13,4,0.2639684720865293,epiforecasts-dyngam,Flu ED visits pct
savannah,2025-12-13,4,0.06622441014374827,epiforecasts-dyngam,Flu ED visits pct
south-augusta,2025-12-13,4,0.07418565089828415,epiforecasts-dyngam,Flu ED visits pct
indianapolis,2025-12-13,4,0.14183059489826738,epiforecasts-dyngam,Flu ED visits pct
boston,2025-12-13,4,0.22680821019799197,epiforecasts-dyngam,Flu ED visits pct
lynn,2025-12-13,4,0.2194105568781186,epiforecasts-dyngam,Flu ED visits pct
new-bedford,2025-12-13,4,0.4876847541421126,epiforecasts-dyngam,Flu ED visits pct
pittsfield,2025-12-13,4,0.06399553841030028,epiforecasts-dyngam,Flu ED visits pct
springfield,2025-12-13,4,0.5092753867344801,epiforecasts-dyngam,Flu ED visits pct
worcester,2025-12-13,4,0.2765650072491084,epiforecasts-dyngam,Flu ED visits pct
baltimore,2025-12-13,4,0.43488615865101765,epiforecasts-dyngam,Flu ED visits pct
frederick,2025-12-13,4,0.2678751094280811,epiforecasts-dyngam,Flu ED visits pct
harford,2025-12-13,4,0.4178241333742962,epiforecasts-dyngam,Flu ED visits pct
montgomery,2025-12-13,4,0.2836236789624847,epiforecasts-dyngam,Flu ED visits pct
bangor,2025-12-13,4,0.3078376611872113,epiforecasts-dyngam,Flu ED visits pct
portland,2025-12-13,4,0.08018400444466618,epiforecasts-dyngam,Flu ED visits pct
duluth,2025-12-13,4,0.2775521204743967,epiforecasts-dyngam,Flu ED visits pct
minneapolis,2025-12-13,4,0.7231916055239684,epiforecasts-dyngam,Flu ED visits pct
rochester,2025-12-13,4,0.07063991205482766,epiforecasts-dyngam,Flu ED visits pct
st-cloud,2025-12-13,4,0.3467729926237668,epiforecasts-dyngam,Flu ED visits pct
st-paul,2025-12-13,4,0.6395515485638368,epiforecasts-dyngam,Flu ED visits pct
charleston,2025-12-13,4,0.12817037465734116,epiforecasts-dyngam,Flu ED visits pct
columbia,2025-12-13,4,0.20517089390253615,epiforecasts-dyngam,Flu ED visits pct
florence,2025-12-13,4,0.33263059645495957,epiforecasts-dyngam,Flu ED visits pct
greenville,2025-12-13,4,0.17429875437208578,epiforecasts-dyngam,Flu ED visits pct
horry,2025-12-13,4,0.4537026739901967,epiforecasts-dyngam,Flu ED visits pct
rock-hill,2025-12-13,4,1.0652512106672625,epiforecasts-dyngam,Flu ED visits pct
austin,2025-12-13,4,0.07471449701849851,epiforecasts-dyngam,Flu ED visits pct
beaumont,2025-12-13,4,0.7737304032707136,epiforecasts-dyngam,Flu ED visits pct
dallas,2025-12-13,4,0.059960042675046524,epiforecasts-dyngam,Flu ED visits pct
el-paso,2025-12-13,4,0.66043963193691,epiforecasts-dyngam,Flu ED visits pct
houston,2025-12-13,4,0.2575125107385244,epiforecasts-dyngam,Flu ED visits pct
san-antonio,2025-12-13,4,0.07626382958306972,epiforecasts-dyngam,Flu ED visits pct
ogden,2025-12-13,4,0.08702435726464523,epiforecasts-dyngam,Flu ED visits pct
provo,2025-12-13,4,0.0711948912893186,epiforecasts-dyngam,Flu ED visits pct
salt-lake-city,2025-12-13,4,0.07839906012213055,epiforecasts-dyngam,Flu ED visits pct
roanoke,2025-12-13,4,0.08675792767582302,epiforecasts-dyngam,Flu ED visits pct
clt-area,2025-12-13,3,0.5097827207317948,epiforecasts-dyngam,Flu ED visits pct
fay-area,2025-12-13,3,0.263387511939005,epiforecasts-dyngam,Flu ED visits pct
nenc,2025-12-13,3,0.4386360685285729,epiforecasts-dyngam,Flu ED visits pct
rtp-area,2025-12-13,3,0.08465085457509275,epiforecasts-dyngam,Flu ED visits pct
senc,2025-12-13,3,0.30370819270237737,epiforecasts-dyngam,Flu ED visits pct
triad-area,2025-12-13,3,0.11839628023046468,epiforecasts-dyngam,Flu ED visits pct
wnc,2025-12-13,3,0.06837508450976408,epiforecasts-dyngam,Flu ED visits pct
boulder,2025-12-13,2,0.18268638118492975,epiforecasts-dyngam,Flu ED visits pct
colorado-springs,2025-12-13,2,0.09818185487394947,epiforecasts-dyngam,Flu ED visits pct
denver,2025-12-13,2,0.10295209742267947,epiforecasts-dyngam,Flu ED visits pct
larimer,2025-12-13,2,0.06013028139683399,epiforecasts-dyngam,Flu ED visits pct
mesa,2025-12-13,2,0.187959211821065,epiforecasts-dyngam,Flu ED visits pct
weld,2025-12-13,2,0.2000433698802443,epiforecasts-dyngam,Flu ED visits pct
athens,2025-12-13,2,0.4240592475511109,epiforecasts-dyngam,Flu ED visits pct
cherokee,2025-12-13,2,0.2177651321451755,epiforecasts-dyngam,Flu ED visits pct
columbus,2025-12-13,2,0.07986526488134903,epiforecasts-dyngam,Flu ED visits pct
floyd,2025-12-13,2,0.3367098614320166,epiforecasts-dyngam,Flu ED visits pct
hall,2025-12-13,2,0.07177351466278042,epiforecasts-dyngam,Flu ED visits pct
henry,2025-12-13,2,0.38424356189775555,epiforecasts-dyngam,Flu ED visits pct
la-grange,2025-12-13,2,0.23197151390529244,epiforecasts-dyngam,Flu ED visits pct
macon,2025-12-13,2,0.1174537987497131,epiforecasts-dyngam,Flu ED visits pct
marietta,2025-12-13,2,0.09973400932301445,epiforecasts-dyngam,Flu ED visits pct
savannah,2025-12-13,2,0.2289830684462341,epiforecasts-dyngam,Flu ED visits pct
south-augusta,2025-12-13,2,0.07069037375131902,epiforecasts-dyngam,Flu ED visits pct
indianapolis,2025-12-13,2,0.0720314761612893,epiforecasts-dyngam,Flu ED visits pct
boston,2025-12-13,2,0.14625103642773096,epiforecasts-dyngam,Flu ED visits pct
lynn,2025-12-13,2,0.1388533831078576,epiforecasts-dyngam,Flu ED visits pct
new-bedford,2025-12-13,2,0.3835414663580177,epiforecasts-dyngam,Flu ED visits pct
pittsfield,2025-12-13,2,0.08726337363407229,epiforecasts-dyngam,Flu ED visits pct
springfield,2025-12-13,2,0.4051320989503853,epiforecasts-dyngam,Flu ED visits pct
worcester,2025-12-13,2,0.1818301288316729,epiforecasts-dyngam,Flu ED visits pct
baltimore,2025-12-13,2,0.1414670693390933,epiforecasts-dyngam,Flu ED visits pct
frederick,2025-12-13,2,0.08257212385615842,epiforecasts-dyngam,Flu ED visits pct
harford,2025-12-13,2,0.13577972758018617,epiforecasts-dyngam,Flu ED visits pct
montgomery,2025-12-13,2,0.08492686880596327,epiforecasts-dyngam,Flu ED visits pct
bangor,2025-12-13,2,0.30262519868079524,epiforecasts-dyngam,Flu ED visits pct
portland,2025-12-13,2,0.0594598500582002,epiforecasts-dyngam,Flu ED visits pct
duluth,2025-12-13,2,0.0934110911775709,epiforecasts-dyngam,Flu ED visits pct
minneapolis,2025-12-13,2,0.4023947445528769,epiforecasts-dyngam,Flu ED visits pct
rochester,2025-12-13,2,0.1195423089768141,epiforecasts-dyngam,Flu ED visits pct
st-cloud,2025-12-13,2,0.12307717924158663,epiforecasts-dyngam,Flu ED visits pct
st-paul,2025-12-13,2,0.3187546875927452,epiforecasts-dyngam,Flu ED visits pct
charleston,2025-12-13,2,0.05944328636001253,epiforecasts-dyngam,Flu ED visits pct
columbia,2025-12-13,2,0.09481684315373713,epiforecasts-dyngam,Flu ED visits pct
florence,2025-12-13,2,0.17472476471235013,epiforecasts-dyngam,Flu ED visits pct
greenville,2025-12-13,2,0.07629355943546694,epiforecasts-dyngam,Flu ED visits pct
horry,2025-12-13,2,0.2662254444321359,epiforecasts-dyngam,Flu ED visits pct
rock-hill,2025-12-13,2,0.8777739811092018,epiforecasts-dyngam,Flu ED visits pct
austin,2025-12-13,2,0.1788714003140241,epiforecasts-dyngam,Flu ED visits pct
beaumont,2025-12-13,2,0.570972957579539,epiforecasts-dyngam,Flu ED visits pct
dallas,2025-12-13,2,0.10269761486286116,epiforecasts-dyngam,Flu ED visits pct
el-paso,2025-12-13,2,0.4576821862457353,epiforecasts-dyngam,Flu ED visits pct
houston,2025-12-13,2,0.11066359470261858,epiforecasts-dyngam,Flu ED visits pct
san-antonio,2025-12-13,2,0.06122948930994246,epiforecasts-dyngam,Flu ED visits pct
ogden,2025-12-13,2,0.06966562816655275,epiforecasts-dyngam,Flu ED visits pct
provo,2025-12-13,2,0.05602014413079681,epiforecasts-dyngam,Flu ED visits pct
salt-lake-city,2025-12-13,2,0.06322431296360877,epiforecasts-dyngam,Flu ED visits pct
roanoke,2025-12-13,2,0.05936202222006824,epiforecasts-dyngam,Flu ED visits pct
boulder,2025-12-13,1,0.26493442794462485,epiforecasts-dyngam,Flu ED visits pct
colorado-springs,2025-12-13,1,0.08986321093442468,epiforecasts-dyngam,Flu ED visits pct
denver,2025-12-13,1,0.12051270330243925,epiforecasts-dyngam,Flu ED visits pct
larimer,2025-12-13,1,0.05148794728076958,epiforecasts-dyngam,Flu ED visits pct
mesa,2025-12-13,1,0.21856088334607882,epiforecasts-dyngam,Flu ED visits pct
weld,2025-12-13,1,0.2872505562671721,epiforecasts-dyngam,Flu ED visits pct
athens,2025-12-13,1,0.526615053133231,epiforecasts-dyngam,Flu ED visits pct
cherokee,2025-12-13,1,0.3118010270718513,epiforecasts-dyngam,Flu ED visits pct
columbus,2025-12-13,1,0.06805786818642084,epiforecasts-dyngam,Flu ED visits pct
floyd,2025-12-13,1,0.43926566701413655,epiforecasts-dyngam,Flu ED visits pct
hall,2025-12-13,1,0.07950190147763433,epiforecasts-dyngam,Flu ED visits pct
henry,2025-12-13,1,0.4867993674798756,epiforecasts-dyngam,Flu ED visits pct
la-grange,2025-12-13,1,0.3300663750491445,epiforecasts-dyngam,Flu ED visits pct
macon,2025-12-13,1,0.15344691409817013,epiforecasts-dyngam,Flu ED visits pct
marietta,2025-12-13,1,0.1179889883457943,epiforecasts-dyngam,Flu ED visits pct
savannah,2025-12-13,1,0.24284870616968013,epiforecasts-dyngam,Flu ED visits pct
south-augusta,2025-12-13,1,0.05888297705639083,epiforecasts-dyngam,Flu ED visits pct
indianapolis,2025-12-13,1,0.05759714207280004,epiforecasts-dyngam,Flu ED visits pct
boston,2025-12-13,1,0.1230561452240614,epiforecasts-dyngam,Flu ED visits pct
lynn,2025-12-13,1,0.11565849190418803,epiforecasts-dyngam,Flu ED visits pct
new-bedford,2025-12-13,1,0.3870569140448988,epiforecasts-dyngam,Flu ED visits pct
pittsfield,2025-12-13,1,0.1214499621451523,epiforecasts-dyngam,Flu ED visits pct
springfield,2025-12-13,1,0.4086475466372664,epiforecasts-dyngam,Flu ED visits pct
worcester,2025-12-13,1,0.168515431059107,epiforecasts-dyngam,Flu ED visits pct
baltimore,2025-12-13,1,0.14590422728743876,epiforecasts-dyngam,Flu ED visits pct
frederick,2025-12-13,1,0.0675756026075198,epiforecasts-dyngam,Flu ED visits pct
harford,2025-12-13,1,0.1364253243559268,epiforecasts-dyngam,Flu ED visits pct
montgomery,2025-12-13,1,0.07432498955083561,epiforecasts-dyngam,Flu ED visits pct
bangor,2025-12-13,1,0.3761436315148285,epiforecasts-dyngam,Flu ED visits pct
portland,2025-12-13,1,0.04349516993298234,epiforecasts-dyngam,Flu ED visits pct
duluth,2025-12-13,1,0.05800269342181395,epiforecasts-dyngam,Flu ED visits pct
minneapolis,2025-12-13,1,0.3758529774633025,epiforecasts-dyngam,Flu ED visits pct
rochester,2025-12-13,1,0.1987954045886985,epiforecasts-dyngam,Flu ED visits pct
st-cloud,2025-12-13,1,0.0832011324047958,epiforecasts-dyngam,Flu ED visits pct
st-paul,2025-12-13,1,0.2922129205031708,epiforecasts-dyngam,Flu ED visits pct
clt-area,2025-12-13,1,0.40578628470213585,epiforecasts-dyngam,Flu ED visits pct
fay-area,2025-12-13,1,0.15412951745883607,epiforecasts-dyngam,Flu ED visits pct
nenc,2025-12-13,1,0.33463963249891404,epiforecasts-dyngam,Flu ED visits pct
rtp-area,2025-12-13,1,0.041633015250581155,epiforecasts-dyngam,Flu ED visits pct
senc,2025-12-13,1,0.19610591355621995,epiforecasts-dyngam,Flu ED visits pct
triad-area,2025-12-13,1,0.04645613296212724,epiforecasts-dyngam,Flu ED visits pct
wnc,2025-12-13,1,0.06818614134936964,epiforecasts-dyngam,Flu ED visits pct
charleston,2025-12-13,1,0.04663016279452985,epiforecasts-dyngam,Flu ED visits pct
columbia,2025-12-13,1,0.09230551265073117,epiforecasts-dyngam,Flu ED visits pct
florence,2025-12-13,1,0.219375335012743,epiforecasts-dyngam,Flu ED visits pct
greenville,2025-12-13,1,0.07378222893246096,epiforecasts-dyngam,Flu ED visits pct
horry,2025-12-13,1,0.34089669277973367,epiforecasts-dyngam,Flu ED visits pct
rock-hill,2025-12-13,1,0.9524452294567998,epiforecasts-dyngam,Flu ED visits pct
austin,2025-12-13,1,0.0788591551245007,epiforecasts-dyngam,Flu ED visits pct
beaumont,2025-12-13,1,0.8531657741741813,epiforecasts-dyngam,Flu ED visits pct
dallas,2025-12-13,1,0.04135566187424321,epiforecasts-dyngam,Flu ED visits pct
el-paso,2025-12-13,1,0.7398750028403778,epiforecasts-dyngam,Flu ED visits pct
houston,2025-12-13,1,0.32320081019749336,epiforecasts-dyngam,Flu ED visits pct
san-antonio,2025-12-13,1,0.04298375429941242,epiforecasts-dyngam,Flu ED visits pct
ogden,2025-12-13,1,0.04151791290066284,epiforecasts-dyngam,Flu ED visits pct
provo,2025-12-13,1,0.0790662704477427,epiforecasts-dyngam,Flu ED visits pct
salt-lake-city,2025-12-13,1,0.10887186934074171,epiforecasts-dyngam,Flu ED visits pct
roanoke,2025-12-13,1,0.048154146234437874,epiforecasts-dyngam,Flu ED visits pct
clt-area,2025-12-20,4,0.9368718701626594,epiforecasts-dyngam,Flu ED visits pct
fay-area,2025-12-20,4,0.9512043630634351,epiforecasts-dyngam,Flu ED visits pct
nenc,2025-12-20,4,0.7908898356593488,epiforecasts-dyngam,Flu ED visits pct
rtp-area,2025-12-20,4,0.36405927410107874,epiforecasts-dyngam,Flu ED visits pct
senc,2025-12-20,4,0.7771281505866674,epiforecasts-dyngam,Flu ED visits pct
triad-area,2025-12-20,4,0.4012442664960768,epiforecasts-dyngam,Flu ED visits pct
wnc,2025-12-20,4,0.3162818639830508,epiforecasts-dyngam,Flu ED visits pct
boulder,2025-12-20,3,0.35732043724909884,epiforecasts-dyngam,Flu ED visits pct
colorado-springs,2025-12-20,3,0.09848894639008199,epiforecasts-dyngam,Flu ED visits pct
denver,2025-12-20,3,0.20080529398826616,epiforecasts-dyngam,Flu ED visits pct
larimer,2025-12-20,3,0.20012902420840406,epiforecasts-dyngam,Flu ED visits pct
mesa,2025-12-20,3,0.4365889713142548,epiforecasts-dyngam,Flu ED visits pct
weld,2025-12-20,3,0.5297000467898871,epiforecasts-dyngam,Flu ED visits pct
athens,2025-12-20,3,0.8284334469889839,epiforecasts-dyngam,Flu ED visits pct
cherokee,2025-12-20,3,1.0195793538034374,epiforecasts-dyngam,Flu ED visits pct
columbus,2025-12-20,3,0.23450274093278692,epiforecasts-dyngam,Flu ED visits pct
floyd,2025-12-20,3,0.9527988725994265,epiforecasts-dyngam,Flu ED visits pct
hall,2025-12-20,3,0.49341999983143114,epiforecasts-dyngam,Flu ED visits pct
henry,2025-12-20,3,0.8305167810758385,epiforecasts-dyngam,Flu ED visits pct
la-grange,2025-12-20,3,0.8622654793904186,epiforecasts-dyngam,Flu ED visits pct
macon,2025-12-20,3,0.34773677110327117,epiforecasts-dyngam,Flu ED visits pct
marietta,2025-12-20,3,0.6011101612720661,epiforecasts-dyngam,Flu ED visits pct
savannah,2025-12-20,3,0.10917229934934945,epiforecasts-dyngam,Flu ED visits pct
south-augusta,2025-12-20,3,0.10136960238334446,epiforecasts-dyngam,Flu ED visits pct
indianapolis,2025-12-20,3,0.24213138537987472,epiforecasts-dyngam,Flu ED visits pct
boston,2025-12-20,3,0.38755463907607746,epiforecasts-dyngam,Flu ED visits pct
lynn,2025-12-20,3,0.49853314703812696,epiforecasts-dyngam,Flu ED visits pct
new-bedford,2025-12-20,3,0.780949277884621,epiforecasts-dyngam,Flu ED visits pct
pittsfield,2025-12-20,3,0.19278287530434918,epiforecasts-dyngam,Flu ED visits pct
springfield,2025-12-20,3,0.965556148145725,epiforecasts-dyngam,Flu ED visits pct
worcester,2025-12-20,3,0.519323916707201,epiforecasts-dyngam,Flu ED visits pct
baltimore,2025-12-20,3,0.46477759356241205,epiforecasts-dyngam,Flu ED visits pct
frederick,2025-12-20,3,0.371938584702627,epiforecasts-dyngam,Flu ED visits pct
harford,2025-12-20,3,0.27944079569080826,epiforecasts-dyngam,Flu ED visits pct
montgomery,2025-12-20,3,0.34039949343553866,epiforecasts-dyngam,Flu ED visits pct
bangor,2025-12-20,3,0.7383208476657496,epiforecasts-dyngam,Flu ED visits pct
portland,2025-12-20,3,0.23600537553663717,epiforecasts-dyngam,Flu ED visits pct
duluth,2025-12-20,3,0.47082545965563555,epiforecasts-dyngam,Flu ED visits pct
minneapolis,2025-12-20,3,0.7197019576856213,epiforecasts-dyngam,Flu ED visits pct
rochester,2025-12-20,3,0.20296377323795728,epiforecasts-dyngam,Flu ED visits pct
st-cloud,2025-12-20,3,0.27779895329567644,epiforecasts-dyngam,Flu ED visits pct
st-paul,2025-12-20,3,0.6585151274999619,epiforecasts-dyngam,Flu ED visits pct
charleston,2025-12-20,3,0.3651533783296309,epiforecasts-dyngam,Flu ED visits pct
columbia,2025-12-20,3,0.5549340259747193,epiforecasts-dyngam,Flu ED visits pct
florence,2025-12-20,3,0.6878594191866958,epiforecasts-dyngam,Flu ED visits pct
greenville,2025-12-20,3,0.5741346158313363,epiforecasts-dyngam,Flu ED visits pct
horry,2025-12-20,3,0.9247691662650536,epiforecasts-dyngam,Flu ED visits pct
rock-hill,2025-12-20,3,1.5407990434805676,epiforecasts-dyngam,Flu ED visits pct
austin,2025-12-20,3,0.07141609484259175,epiforecasts-dyngam,Flu ED visits pct
beaumont,2025-12-20,3,0.804593428197193,epiforecasts-dyngam,Flu ED visits pct
dallas,2025-12-20,3,0.11792204872854778,epiforecasts-dyngam,Flu ED visits pct
el-paso,2025-12-20,3,1.090800936606907,epiforecasts-dyngam,Flu ED visits pct
houston,2025-12-20,3,0.17814829950156985,epiforecasts-dyngam,Flu ED visits pct
san-antonio,2025-12-20,3,0.1929639923249928,epiforecasts-dyngam,Flu ED visits pct
ogden,2025-12-20,3,0.09138592843118559,epiforecasts-dyngam,Flu ED visits pct
provo,2025-12-20,3,0.18910071985797183,epiforecasts-dyngam,Flu ED visits pct
salt-lake-city,2025-12-20,3,0.1783724171284789,epiforecasts-dyngam,Flu ED visits pct
roanoke,2025-12-20,3,0.074802594065124,epiforecasts-dyngam,Flu ED visits pct
boulder,2025-12-20,2,0.45637292622955006,epiforecasts-dyngam,Flu ED visits pct
colorado-springs,2025-12-20,2,0.10596480900979993,epiforecasts-dyngam,Flu ED visits pct
denver,2025-12-20,2,0.2663761146291563,epiforecasts-dyngam,Flu ED visits pct
larimer,2025-12-20,2,0.2651588290254045,epiforecasts-dyngam,Flu ED visits pct
mesa,2025-12-20,2,0.5356414602947059,epiforecasts-dyngam,Flu ED visits pct
weld,2025-12-20,2,0.6287525357703384,epiforecasts-dyngam,Flu ED visits pct
athens,2025-12-20,2,0.9322942406877617,epiforecasts-dyngam,Flu ED visits pct
cherokee,2025-12-20,2,1.1234401475022153,epiforecasts-dyngam,Flu ED visits pct
columbus,2025-12-20,2,0.31250993128588644,epiforecasts-dyngam,Flu ED visits pct
floyd,2025-12-20,2,1.0566596662982042,epiforecasts-dyngam,Flu ED visits pct
hall,2025-12-20,2,0.597280793530209,epiforecasts-dyngam,Flu ED visits pct
henry,2025-12-20,2,0.9343775747746162,epiforecasts-dyngam,Flu ED visits pct
la-grange,2025-12-20,2,0.9661262730891964,epiforecasts-dyngam,Flu ED visits pct
macon,2025-12-20,2,0.45159756480204905,epiforecasts-dyngam,Flu ED visits pct
marietta,2025-12-20,2,0.7049709549708438,epiforecasts-dyngam,Flu ED visits pct
savannah,2025-12-20,2,0.11823904329051398,epiforecasts-dyngam,Flu ED visits pct
south-augusta,2025-12-20,2,0.11043634632450898,epiforecasts-dyngam,Flu ED visits pct
indianapolis,2025-12-20,2,0.24544515810899442,epiforecasts-dyngam,Flu ED visits pct
boston,2025-12-20,2,0.38446313145879396,epiforecasts-dyngam,Flu ED visits pct
lynn,2025-12-20,2,0.49544163942084346,epiforecasts-dyngam,Flu ED visits pct
new-bedford,2025-12-20,2,0.7778577702673375,epiforecasts-dyngam,Flu ED visits pct
pittsfield,2025-12-20,2,0.16565528669734303,epiforecasts-dyngam,Flu ED visits pct
springfield,2025-12-20,2,0.9624646405284416,epiforecasts-dyngam,Flu ED visits pct
worcester,2025-12-20,2,0.5162324090899175,epiforecasts-dyngam,Flu ED visits pct
baltimore,2025-12-20,2,0.5055524843851358,epiforecasts-dyngam,Flu ED visits pct
frederick,2025-12-20,2,0.4127134755253509,epiforecasts-dyngam,Flu ED visits pct
harford,2025-12-20,2,0.30174401956097563,epiforecasts-dyngam,Flu ED visits pct
montgomery,2025-12-20,2,0.37231559919905494,epiforecasts-dyngam,Flu ED visits pct
bangor,2025-12-20,2,0.7765432322865391,epiforecasts-dyngam,Flu ED visits pct
portland,2025-12-20,2,0.24634319839797308,epiforecasts-dyngam,Flu ED visits pct
duluth,2025-12-20,2,0.3903789465544408,epiforecasts-dyngam,Flu ED visits pct
minneapolis,2025-12-20,2,0.6392554445844265,epiforecasts-dyngam,Flu ED visits pct
rochester,2025-12-20,2,0.14800877333024903,epiforecasts-dyngam,Flu ED visits pct
st-cloud,2025-12-20,2,0.21267862296813692,epiforecasts-dyngam,Flu ED visits pct
st-paul,2025-12-20,2,0.578068614398767,epiforecasts-dyngam,Flu ED visits pct
clt-area,2025-12-20,2,0.7851185646310904,epiforecasts-dyngam,Flu ED visits pct
fay-area,2025-12-20,2,0.7994510575318662,epiforecasts-dyngam,Flu ED visits pct
nenc,2025-12-20,2,0.63913653012778,epiforecasts-dyngam,Flu ED visits pct
rtp-area,2025-12-20,2,0.2244207799554155,epiforecasts-dyngam,Flu ED visits pct
senc,2025-12-20,2,0.6253748450550987,epiforecasts-dyngam,Flu ED visits pct
triad-area,2025-12-20,2,0.2564619238518456,epiforecasts-dyngam,Flu ED visits pct
wnc,2025-12-20,2,0.1850035413311543,epiforecasts-dyngam,Flu ED visits pct
charleston,2025-12-20,2,0.4214328887908781,epiforecasts-dyngam,Flu ED visits pct
columbia,2025-12-20,2,0.6112135364359665,epiforecasts-dyngam,Flu ED visits pct
florence,2025-12-20,2,0.744138929647943,epiforecasts-dyngam,Flu ED visits pct
greenville,2025-12-20,2,0.6304141262925836,epiforecasts-dyngam,Flu ED visits pct
horry,2025-12-20,2,0.9810486767263009,epiforecasts-dyngam,Flu ED visits pct
rock-hill,2025-12-20,2,1.597078553941815,epiforecasts-dyngam,Flu ED visits pct
austin,2025-12-20,2,0.12332064796257255,epiforecasts-dyngam,Flu ED visits pct
beaumont,2025-12-20,2,1.085947185880114,epiforecasts-dyngam,Flu ED visits pct
dallas,2025-12-20,2,0.2710799567044455,epiforecasts-dyngam,Flu ED visits pct
el-paso,2025-12-20,2,1.3721546942898282,epiforecasts-dyngam,Flu ED visits pct
houston,2025-12-20,2,0.41032723102912894,epiforecasts-dyngam,Flu ED visits pct
san-antonio,2025-12-20,2,0.4369954781112902,epiforecasts-dyngam,Flu ED visits pct
ogden,2025-12-20,2,0.1425074489253231,epiforecasts-dyngam,Flu ED visits pct
provo,2025-12-20,2,0.3365830008520848,epiforecasts-dyngam,Flu ED visits pct
salt-lake-city,2025-12-20,2,0.31727205593899754,epiforecasts-dyngam,Flu ED visits pct
roanoke,2025-12-20,2,0.06420416873347595,epiforecasts-dyngam,Flu ED visits pct
boulder,2025-12-20,1,0.3722438635402107,epiforecasts-dyngam,Flu ED visits pct
colorado-springs,2025-12-20,1,0.05402638045699464,epiforecasts-dyngam,Flu ED visits pct
denver,2025-12-20,1,0.18224705193981686,epiforecasts-dyngam,Flu ED visits pct
larimer,2025-12-20,1,0.18102976633606507,epiforecasts-dyngam,Flu ED visits pct
mesa,2025-12-20,1,0.45151239760536677,epiforecasts-dyngam,Flu ED visits pct
weld,2025-12-20,1,0.544623473080999,epiforecasts-dyngam,Flu ED visits pct
